timestamp,trigger_price,future_price,price_change_pct,outcome,atr,volume_ratio,vwap_distance
2025-03-18 09:30:00-04:00,159.1999969482422,161.88499450683594,1.6865562877282432,BAD_EXIT,1.5132064819335938,3.6127871621709646,-3.004240409053729
2025-05-07 10:30:00-04:00,155.8249969482422,151.22999572753906,-2.9488216336878033,GOOD_SAVE,1.6176343645368303,6.9925844859248505,-4.671827298539664
